source_file	line_number	reason	raw_row
input_article.csv	614748	Missing journal value	3474091;A. Forogh Hakimzada|Lily A. Gutnik|Nicole A. Yoskowitz|Vimla L. Patel;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2006.03.002;;;journals/jbi/GutnikHYP06;2007-01-23;;;;720-736;;;;;;;The role of emotion in decision-making: A cognitive neuroeconomic approach towards understanding sexual risk behavior.;;;db/journals/jbi/jbi39.html#GutnikHYP06;;2006
input_article.csv	614751	Missing journal value	3474094;Alan F. Rose|Blackford Middleton|Frank Chang|Jeffrey A. Linder|Jeffrey L. Schnipper|Joseph C. Chan|Matvey B. Palchuk;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.002;;;journals/jbi/LinderRPCSCM06;2007-01-23;;;;648-655;;;;;;;Decision support for acute problems: The role of the standardized patient in usability testing.;;;db/journals/jbi/jbi39.html#LinderRPCSCM06;;2006
input_article.csv	614762	Missing journal value	3474105;John Fox|Martin Beveridge;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.008;;;journals/jbi/BeveridgeF06;2007-01-23;;;;482-499;;;;;;;Automatic generation of spoken dialogue from medical plans and ontologies.;;;db/journals/jbi/jbi39.html#BeveridgeF06;;2006
input_article.csv	614768	Missing journal value	3474111;Omolola Ogunyemi;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.10.005;;;journals/jbi/Ogunyemi06;2007-01-23;;;;389-400;;;;;;;Methods for reasoning from geometry about anatomic structures injured by penetrating trauma.;;;db/journals/jbi/jbi39.html#Ogunyemi06;;2006
input_article.csv	614780	Missing journal value	3474123;Nancy Green|Rosalind W. Picard|Timothy W. Bickmore|Toni Giorgino;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2006.02.002;;;journals/jbi/BickmoreGGP06;2007-01-23;;;;465-467;;;;;;;Special issue on dialog systems for health communication.;;;db/journals/jbi/jbi39.html#BickmoreGGP06;;2006
input_article.csv	614851	Missing journal value	3474194;James J. Cimino|Leanne M. Currie|Mureen Allen|Suzanne Bakken|Vimla L. Patel;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.10.004;;;journals/jbi/AllenCBPC06;2007-01-23;;;;412-423;;;;;;;Heuristic evaluation of paper-based Web pages: A simplified inspection usability methodology.;;;db/journals/jbi/jbi39.html#AllenCBPC06;;2006
input_article.csv	614927	Missing journal value	3474270;Genevieve B. Melton|George Hripcsak|Li Zhou|Simon Parsons;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.07.002;;;journals/jbi/ZhouMPH06;2007-01-23;;;;424-439;;;;;;;A temporal constraint structure for extracting temporal information from clinical narrative.;;;db/journals/jbi/jbi39.html#ZhouMPH06;;2006
input_article.csv	614930	Missing journal value	3474273;Ismail Abbas|Joan Rovira|Josep Casanovas;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.005;;;journals/jbi/AbbasRC06;2007-01-23;;;;687-696;;;;;;;Validation by simulation of a clinical trial model using the standardized mean and variance criteria.;;;db/journals/jbi/jbi39.html#AbbasRC06;;2006
input_article.csv	614960	Missing journal value	3474303;Jeffrey P. Migneault|Julie A. Wright|Ramesh Farzanfar|Robert H. Friedman;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2006.02.009;;;journals/jbi/MigneaultFWF06;2009-09-15;;;;468-481;;;;;;;How to write health dialog for a talking computer.;;;db/journals/jbi/jbi39.html#MigneaultFWF06;;2006
input_article.csv	615019	Missing journal value	3474362;Regina Barzilay|Ronilda C. Lacson|William J. Long;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.009;;;journals/jbi/LacsonBL06;2007-01-23;;;;541-555;;;;;;;Automatic analysis of medical dialogue in the home hemodialysis domain: Structure induction and summarization.;;;db/journals/jbi/jbi39.html#LacsonBL06;;2006
input_article.csv	615059	Missing journal value	3474402;Mona R. E. Abdel-Halim|Radwan E. Abdel-Aal|Safa Abdel-Aal;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.001;;;journals/jbi/Abdel-AalAA06;2007-01-23;;;;612-625;;;;;;;Improving the classification of multiple disorders with problem decomposition.;;;db/journals/jbi/jbi39.html#Abdel-AalAA06;;2006
input_article.csv	615087	Missing journal value	3474430;Anna M. McDaniel|Mollie R. Poynton;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2006.02.016;;;journals/jbi/PoyntonM06;2007-01-23;;;;680-686;;;;;;;Classification of smoking cessation status with a backpropagation neural network.;;;db/journals/jbi/jbi39.html#PoyntonM06;;2006
input_article.csv	615237	Missing journal value	3474580;Timothy W. Bickmore|Toni Giorgino;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.004;;;journals/jbi/BickmoreG06;2007-01-23;;;;556-571;;;;;;;Health dialog systems for patients and consumers.;;;db/journals/jbi/jbi39.html#BickmoreG06;;2006
input_article.csv	615277	Missing journal value	3474620;Robert C. Hubal|Ruth S. Day;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.12.006;;;journals/jbi/HubalD06;2007-01-23;;;;532-540;;;;;;;Informed consent procedures: An experimental test using a virtual character in a dialog systems training application.;;;db/journals/jbi/jbi39.html#HubalD06;;2006
input_article.csv	615278	Missing journal value	3474621;Pei Hao|Qiang Lu|Qing-ming Luo|Vasa Curcin|Wei-Zhong He|Yi-Xue Li|Yike Guo|Yuan-Yuan Li;Journal of Biomedical Informatics;;;;;;http://dx.doi.org/10.1016/j.jbi.2005.09.001;;;journals/jbi/LuHCHLLGL06;2007-05-25;;;;440-450;;;;;;;KDE Bioscience: Platform for bioinformatics analysis workflows.;;;db/journals/jbi/jbi39.html#LuHCHLLGL06;;2006
input_article.csv	617415	Missing journal article title	3476758;Shu-Kun Lin;;;;;;;http://dx.doi.org/10.3390/sym1010001;Symmetry;Symmetry;journals/symmetry/Lin09;2011-02-17;;;1;1-2;;;;;;;;;;db/journals/symmetry/symmetry1.html#Lin09;1;2009
input_article.csv	620059	Missing journal article title	3479402;Andrei Petrovski|John McCall|Noura Al Moubayed;;;;;;;http://dx.doi.org/10.1162/EVCO_a_00104;D;Evolutionary Computation;journals/ec/MoubayedPM14;2014-02-15;;;1;47-77;;;;;;2;;;;db/journals/ec/ec22.html#MoubayedPM14;22;2014
input_article.csv	623387	Missing journal article title	3482738;Jing-Yao Liu|Ying Wang|Ze-Sheng Li;;;;;;;http://dx.doi.org/10.1002/jcc.20663;Ab initio|n|n|n;Journal of Computational Chemistry;journals/jcc/WangLL07;2007-11-27;;;16;2517-2530;;;;;2|3-;;;;;db/journals/jcc/jcc28.html#WangLL07;28;2007
input_article.csv	623436	Missing journal article title	3482787;E. G. Getmantsev|L. I. Menshikov|P. O. Fedichev;;;;;;;http://dx.doi.org/10.1002/jcc.21719;NlogN|O;Journal of Computational Chemistry;journals/jcc/FedichevGM11;2011-04-12;;;7;1368-1376;;;;;;;;;;db/journals/jcc/jcc32.html#FedichevGM11;32;2011
input_article.csv	623590	Missing journal article title	3482941;Heinz-Peter Liebermann|Robert J. Buenker;;;;;;;http://dx.doi.org/10.1002/jcc.22992;Ab initio;Journal of Computational Chemistry;journals/jcc/BuenkerL12;2012-06-18;;;19;1594-1602;;;;;;;;;;db/journals/jcc/jcc33.html#BuenkerL12;33;2012
input_article.csv	623696	Missing journal article title	3483047;Marc Le Bret|Sophie Barbe;;;;;;;http://dx.doi.org/10.1002/jcc.20890;Ab initio;Journal of Computational Chemistry;journals/jcc/BarbeB08;2008-11-19;;;9;1353-1363;;;;;;;;;;db/journals/jcc/jcc29.html#BarbeB08;29;2008
input_article.csv	623705	Missing journal article title	3483056;Feng Yu;;;;;;;http://dx.doi.org/10.1002/jcc.21979;Ab Initio;Journal of Computational Chemistry;journals/jcc/Yu12;2012-02-03;;;4;401-405;;;;;2|N;-;;;;db/journals/jcc/jcc33.html#Yu12;33;2012
input_article.csv	623834	Missing journal article title	3483185;Heming Xiao|Weihua Zhu;;;;;;;http://dx.doi.org/10.1002/jcc.20682;Ab initio;Journal of Computational Chemistry;journals/jcc/ZhuX08;2008-02-25;;;2;176-184;;;;;3|3|3;;;;;db/journals/jcc/jcc29.html#ZhuX08;29;2008
input_article.csv	623849	Missing journal article title	3483200;M. Rami Reddy|Mark D. Erion|U. C. Singh;;;;;;;http://dx.doi.org/10.1002/jcc.20510;Ab initio;Journal of Computational Chemistry;journals/jcc/ReddySE07;2007-11-27;;;2;491-494;;;;;;;;;;db/journals/jcc/jcc28.html#ReddySE07;28;2007
input_article.csv	623884	Missing journal article title	3483235;Anmin Zheng|Feng Deng|Shang-Bin Liu;;;;;;;http://dx.doi.org/10.1002/jcc.21118;;Journal of Computational Chemistry;journals/jcc/ZhengLD09;2009-05-08;;;2;222-235;;;;;;13;;;;db/journals/jcc/jcc30.html#ZhengLD09;30;2009
input_article.csv	623891	Missing journal article title	3483242;Anna Maria Ferrari|Bartolomeo Civalleri|Roberto Dovesi;;;;;;;http://dx.doi.org/10.1002/jcc.21468;Ab initio;Journal of Computational Chemistry;journals/jcc/FerrariCD10;2010-09-29;;;8;1777-1784;;;;;;;;;;db/journals/jcc/jcc31.html#FerrariCD10;31;2010
input_article.csv	623894	Missing journal article title	3483245;Hironori Kokubo|Toshimasa Tanaka|Yuko Okamoto;;;;;;;http://dx.doi.org/10.1002/jcc.21860;Ab Initio;Journal of Computational Chemistry;journals/jcc/KokuboTO11;2011-08-11;;;13;2810-2821;;;;;;;;;;db/journals/jcc/jcc32.html#KokuboTO11;32;2011
input_article.csv	623908	Missing journal article title	3483259;Brahim Oujia|Florent Xavier Gadéa|Héla Habli|Riadh Dardouri;;;;;;;http://dx.doi.org/10.1002/jcc.23363;Ab Initio;Journal of Computational Chemistry;journals/jcc/DardouriHOG13;2013-08-27;;;24;2091-2099;;;;;;;;;;db/journals/jcc/jcc34.html#DardouriHOG13;34;2013
input_article.csv	624100	Missing journal article title	3483451;Arnim Hellweg|Michael Diedenhofen|Uwe Huniar;;;;;;;http://dx.doi.org/10.1002/jcc.22918;thermocalc;Journal of Computational Chemistry;journals/jcc/HellwegDH12;2012-03-22;;;8;881-886;;;;;;;;;;db/journals/jcc/jcc33.html#HellwegDH12;33;2012
input_article.csv	624107	Missing journal article title	3483458;Andrew J. Moad|Charles W. Moad|G. Scott Goeken|Garth J. Simpson|John M. Perry|Nathan J. Begue|Randy Heiland|Ronald D. Wampler|Tian Shen;;;;;;;http://dx.doi.org/10.1002/jcc.20706;NLOPredict: ;Journal of Computational Chemistry;journals/jcc/MoadMPWGBSHS07;2007-11-27;;;12;1996-2002;;;;;;;;;;db/journals/jcc/jcc28.html#MoadMPWGBSHS07;28;2007
input_article.csv	624157	Missing journal article title	3483508;Masanori Miura|Yuriko Aoki;;;;;;;http://dx.doi.org/10.1002/jcc.21206;Ab initio;Journal of Computational Chemistry;journals/jcc/MiuraA09;2010-03-18;;;14;2213-2230;;;;;;;;;;db/journals/jcc/jcc30.html#MiuraA09;30;2009
input_article.csv	624327	Missing journal article title	3483678;Andreas B. Pribil|Bernd M. Rode|Viwat Vchirawongkwin;;;;;;;http://dx.doi.org/10.1002/jcc.21308;Ab Initio;Journal of Computational Chemistry;journals/jcc/VchirawongkwinPR10;2010-03-18;;;2;249-257;;;;;;;;;;db/journals/jcc/jcc31.html#VchirawongkwinPR10;31;2010
input_article.csv	624380	Missing journal article title	3483731;Carlos Alemán|Francisco Rodríguez-Ropero|Jordi Casanovas;;;;;;;http://dx.doi.org/10.1002/jcc.20763;Ab initio;Journal of Computational Chemistry;journals/jcc/Rodriguez-RoperoCA08;2008-02-25;;;1;69-78;;;;;;;;;;db/journals/jcc/jcc29.html#Rodriguez-RoperoCA08;29;2008
input_article.csv	624617	Missing journal article title	3483968;Wei Lv|Xue-Gang Yang|Ying Xue|Yu Zong Chen;;;;;;;http://dx.doi.org/10.1002/jcc.21411;In silico;Journal of Computational Chemistry;journals/jcc/YangLCX10;2010-03-18;;;6;1249-1258;;;;;;;;;;db/journals/jcc/jcc31.html#YangLCX10;31;2010
input_article.csv	624638	Missing journal article title	3483989;Eric Pellegrini|Gerald R. Kneller|Konrad Hinsen|Slawomir Stachura;;;;;;;http://dx.doi.org/10.1002/jcc.23035;n;Journal of Computational Chemistry;journals/jcc/HinsenPSK12;2012-10-22;;;25;2043-2048;;;;;;;;;;db/journals/jcc/jcc33.html#HinsenPSK12;33;2012
input_article.csv	624754	Missing journal article title	3484105;Daniel Maynau|Stefano Evangelisti|Thierry Leininger|Wissam Helal;;;;;;;http://dx.doi.org/10.1002/jcc.20982;Ab-initio;Journal of Computational Chemistry;journals/jcc/HelalELM09;2009-05-08;;;1;83-92;;;;;;;;;;db/journals/jcc/jcc30.html#HelalELM09;30;2009
input_article.csv	624757	Missing journal article title	3484108;Anthony K. Grafton;;;;;;;http://dx.doi.org/10.1002/jcc.20642;Vibalizer;Journal of Computational Chemistry;journals/jcc/Grafton07;2007-11-27;;;7;1290-1305;;;;;;;;;;db/journals/jcc/jcc28.html#Grafton07;28;2007
input_article.csv	624854	Missing journal article title	3484205;Agnieszka J. Gordon|Slawomir Berski|Zdzislaw Latajka;;;;;;;http://dx.doi.org/10.1002/jcc.21547;Ab Initio;Journal of Computational Chemistry;journals/jcc/BerskiLG10;2010-09-29;;;14;2555-2567;;;;;2;;;;;db/journals/jcc/jcc31.html#BerskiLG10;31;2010
input_article.csv	624882	Missing journal article title	3484233;Michal Ilcin|Stanislav Biskupic|Vladimír Lukes|Vladimír Sládek;;;;;;;http://dx.doi.org/10.1002/jcc.22904;Ab initio;Journal of Computational Chemistry;journals/jcc/SladekLIB12;2012-02-20;;;7;767-778;;;;;;;;;;db/journals/jcc/jcc33.html#SladekLIB12;33;2012
input_article.csv	624958	Missing journal article title	3484309;Jürgen Hafner;;;;;;;http://dx.doi.org/10.1002/jcc.21057;Ab-initio;Journal of Computational Chemistry;journals/jcc/Hafner08;2008-11-19;;;13;2044-2078;;;;;;;;;;db/journals/jcc/jcc29.html#Hafner08;29;2008
input_article.csv	625007	Missing journal article title	3484358;Jan Westergren|Kai Lüder|Lennart Lindfors|Mikaela Pedersen|Rasmus Persson|Sture Nordholm;;;;;;;http://dx.doi.org/10.1002/jcc.21173;In silico;Journal of Computational Chemistry;journals/jcc/LuderLWNPP09;2010-03-18;;;12;1859-1871;;;;;;;;;;db/journals/jcc/jcc30.html#LuderLWNPP09;30;2009
input_article.csv	625270	Missing journal article title	3484621;Hao Zhang|Yun-Hong Zhang;;;;;;;http://dx.doi.org/10.1002/jcc.21570;Ab initio;Journal of Computational Chemistry;journals/jcc/ZhangZ10;2010-09-29;;;15;2772-2782;;;;;2|3;;;;;db/journals/jcc/jcc31.html#ZhangZ10;31;2010
input_article.csv	625384	Missing journal article title	3484735;Fu-Ming Tao|Jian-Dong Zhang|Shu-Jin Li;;;;;;;http://dx.doi.org/10.1002/jcc.23179;Ab initio;Journal of Computational Chemistry;journals/jcc/ZhangLT13;2013-03-17;;;8;673-680;;;;;;;;;;db/journals/jcc/jcc34.html#ZhangLT13;34;2013
input_article.csv	625417	Missing journal article title	3484768;Daniel J. Sindhikara|Fumio Hirata|Norio Yoshida;;;;;;;http://dx.doi.org/10.1002/jcc.22984;Placevent;Journal of Computational Chemistry;journals/jcc/SindhikaraYH12;2012-06-18;;;18;1536-1543;;;;;;;;;;db/journals/jcc/jcc33.html#SindhikaraYH12;33;2012
input_article.csv	625455	Missing journal article title	3484806;Gang Wang|Guangxiong Liu|Jianxiu Guo|Nini Rao|Yong Yang;;;;;;;http://dx.doi.org/10.1002/jcc.23134;Retracted: ;Journal of Computational Chemistry;journals/jcc/GuoRLYW12;2012-11-17;;;32;2614;;;;;;;;;;db/journals/jcc/jcc33.html#GuoRLYW12;33;2012
input_article.csv	625516	Missing journal article title	3484867;Alexios Grigoropoulos|Robert K. Szilagyi;;;;;;;http://dx.doi.org/10.1002/jcc.21901;In silico;Journal of Computational Chemistry;journals/jcc/GrigoropoulosS11;2011-10-31;;;15;3194-3206;;;;;;;;;;db/journals/jcc/jcc32.html#GrigoropoulosS11;32;2011
input_article.csv	625580	Missing journal article title	3484931;Constantinos C. Pantelides|Panagiotis G. Karamertzanis;;;;;;;http://dx.doi.org/10.1002/jcc.20165;Ab initio;Journal of Computational Chemistry;journals/jcc/KaramertzanisP05;2005-11-02;;;3;304-324;;;;;;;;;;db/journals/jcc/jcc26.html#KaramertzanisP05;26;2005
input_article.csv	625585	Missing journal article title	3484936;Beilei Lei|Biao Li|Chengqi Wang|Huanxiang Liu|Jiazhong Li|Lili Xi|Shuyan Li|Xiaojun Yao|Yulin Shen;;;;;;;http://dx.doi.org/10.1002/jcc.21701;In silico;Journal of Computational Chemistry;journals/jcc/LiXLWLSLYL11;2011-04-12;;;7;1211-1216;;;;;;;;;;db/journals/jcc/jcc32.html#LiXLWLSLYL11;32;2011
input_article.csv	625737	Missing journal article title	3485088;Ji-Cai Fan|Jian-Wei Zou|Qing-Sen Yu|Wen-Na Zhao|Yong-Jun Jiang|Yun-Xiang Lu;;;;;;;http://dx.doi.org/10.1002/jcc.21094;Ab initio;Journal of Computational Chemistry;journals/jcc/LuZFZJY09;2009-05-08;;;5;725-732;;;;;;;;;;db/journals/jcc/jcc30.html#LuZFZJY09;30;2009
input_article.csv	625860	Missing journal article title	3485211;Kaori Fukuzawa|Kazuo Kitaura|Kotoko Nakata|Masami Uebayasi|Tatsuya Nakano|Tsuguchika Kaminuma;;;;;;;http://dx.doi.org/10.1002/jcc.20130;Ab initio;Journal of Computational Chemistry;journals/jcc/FukuzawaKUNKN05;2005-11-02;;;1;1-10;;;;;;;;;;db/journals/jcc/jcc26.html#FukuzawaKUNKN05;26;2005
input_article.csv	625909	Missing journal article title	3485260;Aurora E. Clark|Barbara Logan Mooney|L. René Corrales;;;;;;;http://dx.doi.org/10.1002/jcc.22917;MoleculaRnetworks;Journal of Computational Chemistry;journals/jcc/MooneyCC12;2012-03-22;;;8;853-860;;;;;;;;;;db/journals/jcc/jcc33.html#MooneyCC12;33;2012
input_article.csv	625929	Missing journal article title	3485280;Claudio M. Zicovich-Wilson|F. J. Torres|Fabien Pascale|L. Valenzano|Roberto Dovesi|Roberto Orlando;;;;;;;http://dx.doi.org/10.1002/jcc.20993;Ab initio;Journal of Computational Chemistry;journals/jcc/Zicovich-WilsonTPVOD08;2010-03-18;;;13;2268-2278;;;;;;;;;;db/journals/jcc/jcc29.html#Zicovich-WilsonTPVOD08;29;2008
input_article.csv	626007	Missing journal article title	3485358;Antony D. Gee|Ian R. Gould|Lula Rosso;;;;;;;http://dx.doi.org/10.1002/jcc.20972;Ab initio;Journal of Computational Chemistry;journals/jcc/RossoGG08;2008-11-19;;;14;2397-2405;;;;;;;;;;db/journals/jcc/jcc29.html#RossoGG08;29;2008
input_article.csv	626094	Missing journal article title	3485445;Jing-Lai Zhang|Xu-Geng Guo|Yuan Zhao;;;;;;;http://dx.doi.org/10.1002/jcc.21948;Ab initio|n|n;Journal of Computational Chemistry;journals/jcc/GuoZZ12;2011-11-21;;;1;93-102;;;;;;-;;;;db/journals/jcc/jcc33.html#GuoZZ12;33;2012
input_article.csv	626198	Missing journal article title	3485549;Jyh Shing Lin|Yung-Ting Lee;;;;;;;http://dx.doi.org/10.1002/jcc.23434;Ab Initio;Journal of Computational Chemistry;journals/jcc/LeeL13;2014-01-20;;;31;2697-2706;;;;;;;;;;db/journals/jcc/jcc34.html#LeeL13;34;2013
input_article.csv	626232	Missing journal article title	3485583;Tetsuya Taketsugu|Yusuke Ootani;;;;;;;http://dx.doi.org/10.1002/jcc.21943;Ab initio;Journal of Computational Chemistry;journals/jcc/OotaniT12;2011-11-21;;;1;60-65;;;;;;;;;;db/journals/jcc/jcc33.html#OotaniT12;33;2012
input_article.csv	626262	Missing journal article title	3485613;Shogo Sakai|Taro Udagawa;;;;;;;http://dx.doi.org/10.1002/jcc.21875;Ab initio;Journal of Computational Chemistry;journals/jcc/UdagawaS11;2011-08-11;;;13;2902-2908;;;;;;;;;;db/journals/jcc/jcc32.html#UdagawaS11;32;2011
input_article.csv	626331	Missing journal article title	3485682;Marck Lumeij|Ralf P. Stoffel|Richard Dronskowski|Volker L. Deringer;;;;;;;http://dx.doi.org/10.1002/jcc.23387;Ab initio;Journal of Computational Chemistry;journals/jcc/DeringerLSD13;2013-10-18;;;27;2320-2326;;;;;2;;;;;db/journals/jcc/jcc34.html#DeringerLSD13;34;2013
input_article.csv	626365	Missing journal article title	3485716;Santiago Vilar|Stefano Costanzi;;;;;;;http://dx.doi.org/10.1002/jcc.22893;In Silico;Journal of Computational Chemistry;journals/jcc/CostanziV12;2012-02-03;;;5;561-572;;;;;2;;;;;db/journals/jcc/jcc33.html#CostanziV12;33;2012
input_article.csv	626407	Missing journal article title	3485758;Helge Lemmetyinen|Oana Cramariuc|Tapio T. Rantala|Terttu I. Hukka;;;;;;;http://dx.doi.org/10.1002/jcc.21143;Ab initio;Journal of Computational Chemistry;journals/jcc/CramariucHRL09;2009-05-08;;;8;1194-1201;;;;;;;;;;db/journals/jcc/jcc30.html#CramariucHRL09;30;2009
input_article.csv	626775	Missing journal article title	3486126;Andrzej T. Kowal;;;;;;;http://dx.doi.org/10.1002/jcc.21665;Ab initio;Journal of Computational Chemistry;journals/jcc/Kowal11;2011-02-01;;;4;718-729;;;;;4;;;;;db/journals/jcc/jcc32.html#Kowal11;32;2011
input_article.csv	626808	Missing journal article title	3486159;Daisuke Katagiri|Hideyoshi Fuji|Saburo Neya|Tyuji Hoshino;;;;;;;http://dx.doi.org/10.1002/jcc.20963;Ab initio;Journal of Computational Chemistry;journals/jcc/KatagiriFNH08;2008-11-19;;;12;1930-1944;;;;;;;;;;db/journals/jcc/jcc29.html#KatagiriFNH08;29;2008
